"downloaded","item_id","item_definition","category","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36"
2023-04-18,146,"배추","food_drink",0.05,0.05,0.12,0.08,0.17,0.13,0.41,0.38,0.46,0.48,0.54,0.56,0.5,0.6,0.57,0.61,0.75,0.72,0.79
2023-04-18,147,"복숭아","food_drink",0.05,0.02,0.03,0.1,0.1,0.11,0.35,0.3,0.33,0.36,0.45,0.68,0.49,0.58,0.48,0.63,0.76,0.67,0.73
2023-04-18,148,"빵","food_drink",0.58,0.58,0.54,0.78,0.73,0.77,0.85,0.89,0.86,0.91,0.9,0.95,0.91,0.99,0.96,0.92,0.99,0.93,0.97
2023-04-18,149,"사과","food_drink",0.34,0.4,0.52,0.54,0.57,0.63,0.75,0.79,0.83,0.85,0.86,0.92,0.87,0.97,0.93,0.92,1,0.93,0.96
2023-04-18,150,"사이다","food_drink",0,0.02,0.03,0.02,0.11,0.1,0.2,0.18,0.33,0.33,0.44,0.42,0.44,0.52,0.52,0.56,0.67,0.62,0.54
2023-04-18,151,"사탕","food_drink",0.46,0.42,0.48,0.59,0.64,0.69,0.69,0.86,0.79,0.85,0.88,0.9,0.9,0.95,0.93,0.92,0.97,0.91,0.97
2023-04-18,152,"생선","food_drink",0.09,0.05,0.06,0.11,0.27,0.24,0.35,0.42,0.44,0.51,0.54,0.72,0.57,0.6,0.58,0.61,0.78,0.72,0.86
2023-04-18,153,"설탕","food_drink",0.02,0,0.03,0.03,0.06,0.07,0.23,0.22,0.27,0.34,0.35,0.45,0.43,0.6,0.49,0.48,0.67,0.64,0.68
2023-04-18,154,"소금","food_drink",0,0,0.03,0.02,0.07,0.07,0.22,0.18,0.34,0.35,0.4,0.41,0.41,0.52,0.51,0.45,0.64,0.62,0.63
2023-04-18,155,"수박","food_drink",0.26,0.12,0.25,0.32,0.41,0.44,0.68,0.75,0.63,0.73,0.86,0.85,0.81,0.89,0.87,0.88,0.96,0.91,0.97
2023-04-18,156,"스파게티","food_drink",0,0,0,0,0,0.06,0.09,0.15,0.13,0.23,0.19,0.28,0.3,0.29,0.3,0.39,0.45,0.41,0.51
2023-04-18,157,"쌀","food_drink",0.08,0.06,0.1,0.1,0.19,0.17,0.36,0.36,0.37,0.49,0.5,0.59,0.6,0.66,0.63,0.61,0.67,0.75,0.76
2023-04-18,158,"아이스크림","food_drink",0.31,0.25,0.39,0.43,0.54,0.61,0.63,0.78,0.84,0.82,0.83,0.92,0.89,0.93,0.94,0.92,0.96,0.94,0.97
2023-04-18,159,"얼음","food_drink",0.06,0.08,0.07,0.08,0.21,0.2,0.36,0.41,0.47,0.5,0.58,0.71,0.66,0.79,0.73,0.77,0.79,0.84,0.9
2023-04-18,160,"오렌지","food_drink",0.14,0.09,0.1,0.19,0.27,0.3,0.49,0.58,0.61,0.6,0.72,0.74,0.64,0.78,0.79,0.84,0.89,0.88,0.94
2023-04-18,161,"옥수수","food_drink",0.11,0.06,0.04,0.1,0.23,0.24,0.41,0.52,0.43,0.51,0.59,0.68,0.61,0.71,0.78,0.71,0.84,0.78,0.86
2023-04-18,162,"요구르트","food_drink",0.22,0.14,0.27,0.24,0.4,0.49,0.63,0.66,0.63,0.75,0.74,0.86,0.83,0.89,0.9,0.92,0.96,0.9,0.97
2023-04-18,163,"우유","food_drink",0.52,0.54,0.6,0.71,0.76,0.8,0.79,0.89,0.91,0.91,0.91,0.95,0.91,0.97,0.96,0.96,0.96,0.96,0.99
2023-04-18,164,"음식","food_drink",0.03,0.02,0.03,0.02,0.07,0.07,0.14,0.08,0.14,0.27,0.36,0.4,0.36,0.4,0.36,0.4,0.61,0.54,0.63
2023-04-18,165,"주스","food_drink",0.31,0.26,0.45,0.44,0.54,0.47,0.72,0.77,0.73,0.8,0.85,0.85,0.83,0.93,0.91,0.92,0.95,0.91,0.97
2023-04-18,166,"초콜렛","food_drink",0.14,0.05,0.09,0.24,0.24,0.33,0.53,0.59,0.53,0.65,0.68,0.81,0.76,0.86,0.91,0.85,0.97,0.88,0.94
2023-04-18,167,"치즈","food_drink",0.35,0.15,0.25,0.44,0.4,0.44,0.59,0.59,0.7,0.65,0.69,0.76,0.71,0.77,0.76,0.77,0.88,0.77,0.87
2023-04-18,168,"커피","food_drink",0.05,0.09,0.15,0.17,0.27,0.31,0.52,0.49,0.59,0.61,0.72,0.76,0.76,0.79,0.78,0.84,0.87,0.9,0.94
2023-04-18,169,"케이크","food_drink",0.06,0.06,0.09,0.14,0.31,0.31,0.57,0.64,0.56,0.68,0.69,0.76,0.86,0.85,0.82,0.83,0.95,0.9,0.97
2023-04-18,170,"콜라","food_drink",0.03,0.09,0.16,0.13,0.14,0.23,0.4,0.55,0.5,0.49,0.58,0.6,0.61,0.68,0.75,0.76,0.78,0.7,0.79
2023-04-18,171,"콩","food_drink",0.25,0.18,0.19,0.4,0.33,0.37,0.6,0.59,0.53,0.66,0.71,0.69,0.67,0.71,0.76,0.81,0.87,0.88,0.92
2023-04-18,172,"토마토","food_drink",0.12,0.15,0.09,0.16,0.26,0.27,0.47,0.55,0.51,0.58,0.64,0.74,0.66,0.74,0.81,0.81,0.87,0.84,0.92
2023-04-18,173,"포도","food_drink",0.26,0.26,0.36,0.4,0.51,0.46,0.74,0.78,0.76,0.77,0.83,0.89,0.86,0.93,0.9,0.91,0.97,0.9,0.97
2023-04-18,174,"피자","food_drink",0.05,0.03,0.03,0.13,0.2,0.27,0.41,0.52,0.53,0.6,0.76,0.69,0.77,0.85,0.85,0.83,0.89,0.88,0.96
2023-04-18,175,"핫도그","food_drink",0.02,0.02,0.01,0.02,0.03,0.01,0.12,0.11,0.17,0.17,0.29,0.35,0.37,0.37,0.45,0.41,0.58,0.54,0.52
2023-04-18,176,"햄버거","food_drink",0.03,0.02,0,0.02,0.06,0.14,0.25,0.3,0.3,0.38,0.46,0.56,0.59,0.6,0.72,0.69,0.8,0.75,0.9
2023-04-18,177,"호떡","food_drink",0,0,0,0.02,0.04,0.03,0.11,0.1,0.14,0.17,0.19,0.29,0.23,0.34,0.31,0.29,0.45,0.39,0.45
2023-04-18,178,"호박","food_drink",0.08,0.02,0.09,0.1,0.19,0.21,0.4,0.44,0.46,0.5,0.54,0.58,0.51,0.64,0.55,0.67,0.78,0.78,0.79
2023-04-18,179,"고추","body_parts",0.18,0.2,0.24,0.25,0.4,0.33,0.54,0.58,0.63,0.64,0.72,0.75,0.76,0.81,0.82,0.8,0.78,0.74,0.86
2023-04-18,180,"귀","body_parts",0.43,0.4,0.43,0.63,0.6,0.71,0.81,0.89,0.84,0.86,0.88,0.94,0.91,0.97,0.96,0.96,0.97,0.94,0.99
2023-04-18,181,"눈","body_parts",0.43,0.43,0.52,0.71,0.73,0.8,0.84,0.93,0.9,0.89,0.91,0.94,0.93,0.97,0.97,0.96,1,0.96,0.99
2023-04-18,182,"다리","body_parts",0.15,0.17,0.19,0.38,0.41,0.49,0.72,0.77,0.8,0.7,0.82,0.9,0.86,0.95,0.91,0.85,0.97,0.9,0.97
2023-04-18,183,"등","body_parts",0.03,0.06,0.09,0.21,0.19,0.29,0.46,0.4,0.43,0.53,0.63,0.62,0.61,0.71,0.66,0.65,0.87,0.78,0.85
2023-04-18,184,"똥꼬","body_parts",0.09,0.12,0.18,0.27,0.26,0.31,0.52,0.59,0.61,0.56,0.63,0.74,0.63,0.78,0.66,0.72,0.75,0.78,0.79
2023-04-18,185,"머리","body_parts",0.38,0.34,0.39,0.41,0.51,0.63,0.73,0.82,0.87,0.81,0.87,0.92,0.87,0.96,0.96,0.93,0.96,0.91,0.99
2023-04-18,186,"머리카락","body_parts",0.08,0.06,0.07,0.17,0.3,0.3,0.44,0.6,0.64,0.56,0.65,0.72,0.69,0.71,0.73,0.75,0.87,0.8,0.9
2023-04-18,187,"목","body_parts",0.09,0.12,0.16,0.27,0.34,0.47,0.63,0.67,0.76,0.65,0.71,0.86,0.8,0.85,0.84,0.81,0.96,0.87,0.94
2023-04-18,188,"몸","body_parts",0.06,0,0,0.08,0.17,0.14,0.27,0.3,0.4,0.35,0.56,0.6,0.5,0.56,0.57,0.56,0.75,0.71,0.8
2023-04-18,189,"무릎","body_parts",0.06,0.06,0.07,0.16,0.26,0.27,0.37,0.42,0.51,0.49,0.62,0.65,0.61,0.67,0.73,0.73,0.83,0.8,0.87
2023-04-18,190,"발","body_parts",0.48,0.43,0.52,0.56,0.69,0.7,0.8,0.92,0.86,0.83,0.86,0.91,0.93,0.95,0.97,0.92,0.96,0.94,0.99
2023-04-18,191,"발목","body_parts",0,0,0,0.02,0.09,0.03,0.14,0.14,0.17,0.22,0.26,0.21,0.29,0.38,0.31,0.41,0.41,0.35,0.42
2023-04-18,192,"발톱","body_parts",0.05,0.02,0.1,0.1,0.2,0.24,0.32,0.45,0.46,0.51,0.51,0.6,0.6,0.63,0.6,0.67,0.79,0.75,0.82
2023-04-18,193,"배","body_parts",0.37,0.28,0.37,0.57,0.53,0.61,0.8,0.82,0.84,0.84,0.9,0.91,0.9,0.97,0.91,0.93,0.97,0.93,0.96
2023-04-18,194,"배꼽","body_parts",0.26,0.31,0.36,0.35,0.49,0.61,0.67,0.7,0.76,0.8,0.79,0.88,0.83,0.9,0.9,0.88,0.96,0.88,0.97
2023-04-18,195,"뺨","body_parts",0.08,0.06,0.03,0.11,0.16,0.14,0.3,0.38,0.36,0.35,0.47,0.51,0.4,0.47,0.46,0.52,0.54,0.49,0.66
2023-04-18,196,"손","body_parts",0.4,0.37,0.49,0.57,0.64,0.64,0.77,0.88,0.86,0.83,0.87,0.94,0.87,0.96,0.94,0.93,0.99,0.91,0.99
2023-04-18,197,"손가락","body_parts",0.08,0.05,0.15,0.21,0.24,0.3,0.49,0.59,0.6,0.53,0.67,0.81,0.7,0.79,0.78,0.77,0.88,0.86,0.92
2023-04-18,198,"어깨","body_parts",0.05,0.05,0.06,0.11,0.24,0.21,0.41,0.37,0.37,0.52,0.59,0.62,0.66,0.68,0.63,0.65,0.83,0.74,0.8
2023-04-18,199,"얼굴","body_parts",0.17,0.09,0.24,0.25,0.34,0.46,0.57,0.7,0.7,0.67,0.78,0.86,0.8,0.89,0.87,0.87,0.93,0.9,0.97
2023-04-18,200,"엉덩이","body_parts",0.15,0.11,0.25,0.33,0.39,0.39,0.62,0.68,0.66,0.72,0.78,0.88,0.83,0.9,0.88,0.91,0.95,0.9,0.97
2023-04-18,201,"이/이빨","body_parts",0.22,0.23,0.27,0.44,0.46,0.49,0.68,0.74,0.76,0.72,0.82,0.85,0.84,0.89,0.85,0.89,0.91,0.91,0.94
2023-04-18,202,"입","body_parts",0.37,0.37,0.45,0.63,0.66,0.7,0.8,0.86,0.87,0.83,0.88,0.89,0.89,0.96,0.94,0.93,0.97,0.94,0.99
2023-04-18,203,"입술","body_parts",0.03,0.06,0.07,0.13,0.2,0.16,0.38,0.45,0.39,0.45,0.55,0.61,0.54,0.66,0.66,0.67,0.78,0.7,0.85
2023-04-18,204,"코","body_parts",0.52,0.57,0.52,0.68,0.67,0.77,0.79,0.88,0.89,0.88,0.94,0.94,0.91,0.97,0.99,0.92,1,0.91,0.99
2023-04-18,205,"턱","body_parts",0.05,0.02,0.07,0.16,0.19,0.21,0.28,0.37,0.41,0.45,0.47,0.54,0.5,0.6,0.61,0.64,0.67,0.65,0.77
2023-04-18,206,"팔","body_parts",0.09,0.09,0.18,0.22,0.36,0.46,0.58,0.63,0.69,0.62,0.71,0.86,0.79,0.84,0.91,0.81,0.89,0.93,0.92
2023-04-18,207,"피","body_parts",0.05,0.05,0.06,0.13,0.21,0.26,0.42,0.48,0.44,0.5,0.65,0.62,0.7,0.74,0.67,0.72,0.84,0.83,0.82
2023-04-18,208,"허리","body_parts",0.02,0.02,0.03,0.03,0.13,0.1,0.22,0.22,0.29,0.35,0.41,0.48,0.41,0.52,0.54,0.56,0.68,0.71,0.66
2023-04-18,209,"혀","body_parts",0.03,0.02,0.1,0.1,0.14,0.17,0.22,0.33,0.33,0.38,0.46,0.52,0.5,0.55,0.58,0.57,0.74,0.67,0.7
2023-04-18,210,"가위","household",0.18,0.18,0.19,0.3,0.33,0.46,0.65,0.75,0.81,0.7,0.79,0.88,0.83,0.9,0.93,0.89,0.97,0.93,0.99
2023-04-18,211,"걸레","household",0.12,0.05,0.15,0.14,0.3,0.23,0.46,0.51,0.56,0.47,0.65,0.69,0.7,0.73,0.72,0.8,0.83,0.77,0.9
2023-04-18,212,"그릇","household",0.08,0.05,0.15,0.14,0.24,0.23,0.4,0.55,0.44,0.47,0.59,0.7,0.69,0.77,0.72,0.81,0.84,0.81,0.87
2023-04-18,213,"그림","household",0.06,0.03,0.04,0.14,0.23,0.21,0.37,0.42,0.57,0.57,0.65,0.78,0.73,0.75,0.84,0.84,0.88,0.81,0.9
2023-04-18,214,"돈","household",0.15,0.11,0.13,0.32,0.43,0.39,0.58,0.7,0.63,0.61,0.71,0.79,0.8,0.85,0.84,0.83,0.88,0.88,0.94
2023-04-18,215,"라디오","household",0.08,0.02,0,0.1,0.1,0.11,0.2,0.27,0.26,0.32,0.41,0.5,0.46,0.58,0.54,0.57,0.67,0.57,0.66
2023-04-18,216,"망치","household",0.02,0,0.03,0.03,0.1,0.09,0.17,0.18,0.29,0.27,0.38,0.4,0.4,0.37,0.48,0.39,0.57,0.52,0.62
2023-04-18,217,"못","household",0.02,0.02,0.01,0,0.04,0.04,0.11,0.14,0.17,0.15,0.26,0.32,0.21,0.27,0.34,0.25,0.49,0.41,0.42
2023-04-18,218,"병","household",0.02,0.02,0.03,0.06,0.17,0.13,0.25,0.33,0.3,0.36,0.4,0.44,0.46,0.64,0.61,0.63,0.75,0.71,0.73
2023-04-18,219,"비누","household",0.2,0.14,0.24,0.32,0.46,0.49,0.64,0.71,0.73,0.7,0.76,0.89,0.86,0.93,0.96,0.93,0.95,0.93,0.99
2023-04-18,220,"빗","household",0.22,0.15,0.19,0.24,0.41,0.4,0.54,0.66,0.69,0.67,0.68,0.85,0.76,0.9,0.79,0.84,0.87,0.9,0.9
2023-04-18,221,"빗자루","household",0.02,0,0.06,0.08,0.16,0.09,0.27,0.3,0.27,0.26,0.42,0.59,0.49,0.52,0.55,0.59,0.67,0.62,0.65
2023-04-18,222,"상자","household",0.03,0.02,0.04,0.08,0.16,0.13,0.19,0.22,0.29,0.33,0.44,0.49,0.49,0.47,0.57,0.63,0.68,0.7,0.79
2023-04-18,223,"수건","household",0.17,0.11,0.27,0.24,0.39,0.44,0.58,0.68,0.79,0.7,0.76,0.88,0.84,0.93,0.88,0.92,0.91,0.93,0.96
2023-04-18,224,"숟가락","household",0.17,0.23,0.25,0.3,0.4,0.47,0.62,0.77,0.74,0.64,0.76,0.86,0.84,0.92,0.88,0.92,0.93,0.91,0.96
2023-04-18,225,"시계","household",0.22,0.2,0.25,0.3,0.4,0.46,0.63,0.68,0.67,0.73,0.78,0.86,0.86,0.88,0.9,0.89,0.92,0.93,0.96
2023-04-18,226,"쓰레기","household",0.06,0.09,0.07,0.11,0.21,0.14,0.41,0.52,0.5,0.55,0.59,0.74,0.67,0.75,0.72,0.73,0.82,0.86,0.9
2023-04-18,227,"쓰레기통/휴지통","household",0.09,0.05,0.1,0.14,0.29,0.23,0.42,0.51,0.63,0.53,0.62,0.79,0.73,0.84,0.84,0.84,0.83,0.84,0.93
2023-04-18,228,"안경","household",0.22,0.22,0.31,0.25,0.41,0.5,0.59,0.71,0.63,0.73,0.76,0.88,0.8,0.88,0.88,0.88,0.95,0.9,0.93
2023-04-18,229,"약","household",0.25,0.28,0.37,0.44,0.51,0.59,0.65,0.82,0.79,0.78,0.85,0.91,0.87,0.96,0.85,0.93,0.97,0.91,0.96
2023-04-18,230,"열쇠","household",0.17,0.14,0.22,0.25,0.31,0.33,0.46,0.56,0.56,0.6,0.63,0.71,0.7,0.82,0.76,0.79,0.86,0.83,0.96
2023-04-18,231,"옷걸이","household",0.03,0.02,0.03,0.08,0.2,0.1,0.28,0.23,0.34,0.38,0.49,0.52,0.49,0.64,0.61,0.64,0.7,0.7,0.8
2023-04-18,232,"우산","household",0.17,0.17,0.18,0.21,0.36,0.39,0.56,0.68,0.71,0.72,0.73,0.89,0.8,0.93,0.87,0.91,0.93,0.9,0.97
2023-04-18,233,"쟁반","household",0.03,0.02,0.03,0.02,0.11,0.04,0.16,0.21,0.26,0.17,0.31,0.29,0.4,0.37,0.42,0.39,0.58,0.49,0.63
2023-04-18,234,"전화","household",0.31,0.23,0.36,0.3,0.47,0.5,0.67,0.77,0.73,0.73,0.78,0.85,0.86,0.93,0.91,0.93,0.96,0.91,0.97
2023-04-18,235,"접시","household",0.02,0.02,0.04,0.02,0.19,0.17,0.31,0.38,0.4,0.36,0.53,0.66,0.44,0.63,0.6,0.69,0.76,0.77,0.8
2023-04-18,236,"젓가락","household",0.11,0.11,0.1,0.1,0.29,0.29,0.44,0.6,0.6,0.56,0.67,0.76,0.67,0.81,0.79,0.88,0.87,0.88,0.92
2023-04-18,237,"지갑","household",0.06,0.03,0.12,0.08,0.29,0.17,0.35,0.44,0.47,0.51,0.6,0.64,0.63,0.74,0.75,0.77,0.79,0.75,0.87
2023-04-18,238,"청소기","household",0.14,0.05,0.16,0.14,0.27,0.23,0.46,0.51,0.57,0.57,0.67,0.76,0.73,0.71,0.79,0.79,0.84,0.81,0.9
2023-04-18,239,"치약","household",0.12,0.09,0.21,0.25,0.4,0.36,0.44,0.56,0.61,0.65,0.74,0.82,0.77,0.89,0.87,0.85,0.92,0.87,0.93
2023-04-18,240,"칫솔","household",0.26,0.25,0.33,0.38,0.53,0.51,0.58,0.66,0.76,0.72,0.76,0.88,0.84,0.92,0.88,0.91,0.95,0.9,0.94
2023-04-18,241,"카메라","household",0.09,0.05,0.1,0.16,0.24,0.24,0.38,0.47,0.49,0.51,0.55,0.7,0.67,0.84,0.75,0.72,0.82,0.83,0.86
2023-04-18,242,"칼","household",0.11,0.11,0.12,0.22,0.27,0.34,0.46,0.62,0.54,0.65,0.69,0.75,0.77,0.75,0.82,0.81,0.87,0.9,0.93
2023-04-18,243,"컵","household",0.38,0.26,0.42,0.48,0.49,0.63,0.67,0.86,0.81,0.75,0.82,0.91,0.84,0.97,0.9,0.92,0.96,0.94,0.99
2023-04-18,244,"포크","household",0.2,0.17,0.21,0.33,0.33,0.43,0.57,0.66,0.64,0.62,0.73,0.85,0.79,0.9,0.87,0.87,0.92,0.9,0.93
2023-04-18,245,"휴지","household",0.23,0.15,0.27,0.29,0.39,0.41,0.48,0.7,0.74,0.7,0.77,0.86,0.81,0.89,0.85,0.91,0.93,0.9,0.99
2023-04-18,246,"구름","outside",0.05,0.05,0.06,0.14,0.14,0.2,0.31,0.34,0.44,0.48,0.53,0.68,0.53,0.7,0.6,0.69,0.79,0.72,0.85
2023-04-18,247,"그네","outside",0.18,0.15,0.24,0.27,0.31,0.3,0.51,0.59,0.67,0.64,0.71,0.81,0.74,0.86,0.85,0.88,0.86,0.9,0.96
2023-04-18,248,"길","outside",0.03,0,0.01,0.03,0.16,0.09,0.19,0.25,0.24,0.28,0.44,0.46,0.39,0.51,0.51,0.57,0.72,0.7,0.7
2023-04-18,249,"깃발","outside",0.05,0,0.01,0.02,0.01,0.03,0.07,0.11,0.13,0.2,0.22,0.22,0.23,0.25,0.22,0.24,0.37,0.29,0.37
2023-04-18,250,"꽃","outside",0.46,0.48,0.48,0.56,0.59,0.67,0.77,0.82,0.87,0.85,0.87,0.92,0.89,0.97,0.94,0.96,0.96,0.93,0.99
2023-04-18,251,"나무","outside",0.23,0.23,0.3,0.35,0.46,0.54,0.69,0.75,0.8,0.81,0.77,0.88,0.83,0.93,0.91,0.91,0.97,0.93,0.97
2023-04-18,252,"눈","outside",0.12,0.11,0.15,0.38,0.39,0.49,0.54,0.67,0.64,0.72,0.72,0.8,0.77,0.89,0.81,0.8,0.88,0.91,0.93
2023-04-18,253,"눈사람","outside",0.05,0.02,0.06,0.11,0.21,0.19,0.36,0.45,0.51,0.64,0.58,0.69,0.66,0.77,0.81,0.8,0.84,0.84,0.93
2023-04-18,254,"달","outside",0.12,0.09,0.13,0.25,0.33,0.33,0.57,0.64,0.63,0.68,0.64,0.78,0.73,0.74,0.79,0.81,0.87,0.81,0.87
2023-04-18,255,"돌","outside",0.06,0.08,0.07,0.1,0.24,0.24,0.32,0.45,0.5,0.5,0.56,0.66,0.66,0.71,0.76,0.69,0.79,0.84,0.9
2023-04-18,256,"땅","outside",0.03,0.02,0.03,0.05,0.19,0.1,0.15,0.22,0.3,0.35,0.36,0.49,0.41,0.53,0.51,0.45,0.62,0.59,0.63
2023-04-18,257,"모래","outside",0.05,0,0.04,0.06,0.16,0.16,0.25,0.34,0.39,0.48,0.51,0.59,0.54,0.64,0.7,0.72,0.78,0.77,0.83
2023-04-18,258,"미끄럼틀","outside",0.17,0.08,0.18,0.24,0.34,0.37,0.49,0.56,0.67,0.67,0.72,0.78,0.77,0.86,0.9,0.85,0.92,0.88,0.93
2023-04-18,259,"바람","outside",0.05,0,0.06,0.11,0.19,0.16,0.32,0.37,0.37,0.47,0.49,0.66,0.59,0.73,0.73,0.72,0.87,0.78,0.86
2023-04-18,260,"바위","outside",0.02,0,0.01,0.03,0.01,0.03,0.1,0.11,0.19,0.23,0.26,0.26,0.26,0.37,0.42,0.36,0.53,0.39,0.46
2023-04-18,261,"별","outside",0.15,0.18,0.21,0.32,0.37,0.46,0.53,0.6,0.61,0.72,0.72,0.75,0.81,0.77,0.82,0.87,0.84,0.87,0.9
2023-04-18,262,"불","outside",0.12,0.09,0.16,0.32,0.34,0.33,0.44,0.56,0.49,0.61,0.71,0.71,0.7,0.78,0.78,0.81,0.91,0.86,0.9
2023-04-18,263,"비","outside",0.17,0.12,0.22,0.44,0.41,0.49,0.64,0.77,0.73,0.7,0.79,0.85,0.86,0.92,0.84,0.95,0.97,0.91,0.99
2023-04-18,264,"사다리","outside",0.02,0,0,0.05,0.07,0.06,0.14,0.26,0.24,0.34,0.29,0.36,0.41,0.47,0.49,0.47,0.64,0.64,0.68
2023-04-18,265,"시소","outside",0.11,0.08,0.13,0.16,0.26,0.19,0.44,0.53,0.57,0.64,0.6,0.69,0.61,0.78,0.76,0.8,0.82,0.86,0.9
2023-04-18,266,"잔디","outside",0,0,0.03,0,0.07,0.01,0.11,0.08,0.13,0.17,0.18,0.19,0.24,0.36,0.27,0.31,0.42,0.29,0.39
2023-04-18,267,"지붕","outside",0.02,0,0.01,0.02,0.11,0.03,0.15,0.15,0.16,0.2,0.23,0.31,0.27,0.29,0.37,0.33,0.55,0.43,0.56
2023-04-18,268,"풀","outside",0.05,0.05,0.06,0.08,0.17,0.14,0.25,0.32,0.33,0.36,0.46,0.58,0.49,0.59,0.6,0.57,0.71,0.64,0.77
2023-04-18,269,"하늘","outside",0.09,0.06,0.06,0.17,0.24,0.23,0.4,0.47,0.57,0.55,0.59,0.76,0.64,0.71,0.79,0.81,0.86,0.81,0.89
2023-04-18,270,"해/햇빛","outside",0.11,0.06,0.1,0.22,0.24,0.3,0.52,0.59,0.61,0.64,0.67,0.75,0.64,0.78,0.76,0.85,0.84,0.86,0.92
2023-04-18,271,"흙","outside",0.03,0.02,0.04,0.02,0.19,0.07,0.22,0.32,0.33,0.34,0.53,0.55,0.44,0.59,0.67,0.6,0.67,0.72,0.83
2023-04-18,272,"고마워","games_routines",0.2,0.23,0.22,0.43,0.5,0.49,0.69,0.75,0.73,0.73,0.76,0.88,0.83,0.89,0.93,0.89,0.92,0.93,0.97
2023-04-18,273,"네/응","games_routines",0.74,0.77,0.75,0.92,0.83,0.9,0.86,0.95,0.9,0.99,0.92,0.96,0.93,0.97,0.97,0.97,0.97,0.96,0.99
2023-04-18,274,"돼","games_routines",0.03,0.12,0.04,0.1,0.34,0.21,0.44,0.45,0.46,0.57,0.53,0.7,0.6,0.75,0.75,0.71,0.82,0.7,0.83
2023-04-18,275,"만세","games_routines",0.23,0.23,0.25,0.41,0.43,0.54,0.59,0.75,0.66,0.73,0.81,0.84,0.77,0.86,0.82,0.85,0.87,0.86,0.89
2023-04-18,276,"목욕","games_routines",0.15,0.08,0.21,0.24,0.41,0.34,0.51,0.68,0.67,0.62,0.74,0.85,0.8,0.88,0.88,0.88,0.95,0.9,0.97
2023-04-18,277,"빠이빠이","games_routines",0.62,0.69,0.67,0.79,0.83,0.76,0.85,0.92,0.87,0.95,0.9,0.98,0.84,0.99,0.93,0.95,0.96,0.91,0.97
2023-04-18,278,"쉬","games_routines",0.55,0.65,0.6,0.65,0.7,0.76,0.81,0.9,0.89,0.92,0.9,0.95,0.9,0.96,0.94,0.96,0.97,0.94,0.96
2023-04-18,279,"아니(야)","games_routines",0.43,0.51,0.49,0.68,0.67,0.7,0.75,0.81,0.83,0.91,0.87,0.92,0.87,0.97,0.96,0.93,0.97,0.96,0.96
2023-04-18,280,"안녕","games_routines",0.51,0.57,0.72,0.73,0.77,0.8,0.89,0.93,0.84,0.9,0.86,0.94,0.89,0.99,0.97,0.97,0.96,0.94,0.99
2023-04-18,281,"안돼","games_routines",0.28,0.26,0.31,0.41,0.51,0.57,0.78,0.78,0.77,0.83,0.81,0.92,0.87,0.97,0.9,0.89,0.93,0.96,0.99
2023-04-18,282,"양치","games_routines",0.14,0.11,0.12,0.19,0.34,0.31,0.44,0.51,0.54,0.45,0.6,0.68,0.59,0.68,0.76,0.76,0.86,0.83,0.76
2023-04-18,283,"응가/똥","games_routines",0.54,0.45,0.58,0.71,0.6,0.76,0.83,0.86,0.91,0.92,0.88,0.94,0.9,0.96,0.96,0.97,0.97,0.94,0.97
2023-04-18,284,"파이팅","games_routines",0.2,0.12,0.13,0.29,0.43,0.36,0.53,0.49,0.49,0.59,0.64,0.69,0.7,0.66,0.7,0.68,0.8,0.7,0.77
2023-04-18,285,"하지마","games_routines",0.14,0.14,0.24,0.24,0.4,0.41,0.6,0.74,0.74,0.68,0.74,0.85,0.81,0.89,0.91,0.93,0.91,0.9,0.99
2023-04-18,286,"가게","places",0.06,0.05,0.06,0.03,0.19,0.16,0.33,0.41,0.37,0.44,0.56,0.61,0.59,0.66,0.67,0.76,0.87,0.7,0.83
2023-04-18,287,"강","places",0.02,0,0.01,0.02,0.07,0.04,0.22,0.23,0.23,0.31,0.28,0.38,0.29,0.36,0.4,0.45,0.43,0.48,0.62
2023-04-18,288,"공원","places",0.03,0,0,0.03,0.09,0.07,0.17,0.16,0.29,0.31,0.36,0.44,0.49,0.51,0.57,0.45,0.63,0.67,0.61
2023-04-18,289,"교회","places",0.03,0,0.06,0.08,0.1,0.04,0.15,0.27,0.2,0.15,0.22,0.31,0.23,0.4,0.36,0.32,0.42,0.43,0.41
2023-04-18,290,"놀이터","places",0.12,0.06,0.1,0.16,0.24,0.31,0.44,0.6,0.66,0.61,0.73,0.8,0.76,0.84,0.85,0.89,0.92,0.88,0.94
2023-04-18,291,"동물원","places",0.03,0.02,0.03,0.06,0.19,0.06,0.23,0.29,0.29,0.42,0.46,0.58,0.59,0.62,0.67,0.71,0.78,0.77,0.8
2023-04-18,292,"마당","places",0,0,0,0,0.04,0,0.16,0.14,0.26,0.19,0.22,0.24,0.27,0.26,0.19,0.29,0.41,0.35,0.41
2023-04-18,293,"바깥","places",0.12,0.08,0.16,0.13,0.27,0.26,0.4,0.45,0.46,0.52,0.55,0.71,0.54,0.74,0.63,0.75,0.8,0.78,0.83
2023-04-18,294,"바다","places",0.06,0.02,0.06,0.13,0.2,0.16,0.27,0.37,0.41,0.49,0.58,0.56,0.56,0.75,0.66,0.72,0.8,0.71,0.83
2023-04-18,295,"병원","places",0.09,0.05,0.13,0.11,0.3,0.3,0.47,0.6,0.64,0.61,0.71,0.86,0.8,0.86,0.84,0.89,0.91,0.88,0.94
